FIPS,GEO_ID,NAME,B19013_001E
40119,0500000US40119,"Payne County, Oklahoma",42103
40121,0500000US40121,"Pittsburg County, Oklahoma",47511
40123,0500000US40123,"Pontotoc County, Oklahoma",51682
40125,0500000US40125,"Pottawatomie County, Oklahoma",51150
40127,0500000US40127,"Pushmataha County, Oklahoma",38325
40129,0500000US40129,"Roger Mills County, Oklahoma",54653
40131,0500000US40131,"Rogers County, Oklahoma",66038
40133,0500000US40133,"Seminole County, Oklahoma",38588
40135,0500000US40135,"Sequoyah County, Oklahoma",41803
40137,0500000US40137,"Stephens County, Oklahoma",51156
40139,0500000US40139,"Texas County, Oklahoma",50702
40141,0500000US40141,"Tillman County, Oklahoma",39975
40143,0500000US40143,"Tulsa County, Oklahoma",57024
40145,0500000US40145,"Wagoner County, Oklahoma",64958
40147,0500000US40147,"Washington County, Oklahoma",53384
40149,0500000US40149,"Washita County, Oklahoma",52591
40151,0500000US40151,"Woods County, Oklahoma",51985
40153,0500000US40153,"Woodward County, Oklahoma",56182
41001,0500000US41001,"Baker County, Oregon",46250
41003,0500000US41003,"Benton County, Oregon",65142
41005,0500000US41005,"Clackamas County, Oregon",82911
41007,0500000US41007,"Clatsop County, Oregon",57466
41009,0500000US41009,"Columbia County, Oregon",68170
41011,0500000US41011,"Coos County, Oregon",49445
41013,0500000US41013,"Crook County, Oregon",59000
41015,0500000US41015,"Curry County, Oregon",53174
41017,0500000US41017,"Deschutes County, Oregon",68937
41019,0500000US41019,"Douglas County, Oregon",50031
41021,0500000US41021,"Gilliam County, Oregon",41838
41023,0500000US41023,"Grant County, Oregon",48202
41025,0500000US41025,"Harney County, Oregon",43387
41027,0500000US41027,"Hood River County, Oregon",72418
41029,0500000US41029,"Jackson County, Oregon",56327
41031,0500000US41031,"Jefferson County, Oregon",55844
41033,0500000US41033,"Josephine County, Oregon",47733
41035,0500000US41035,"Klamath County, Oregon",48560
41037,0500000US41037,"Lake County, Oregon",44237
41039,0500000US41039,"Lane County, Oregon",54942
41041,0500000US41041,"Lincoln County, Oregon",50775
41043,0500000US41043,"Linn County, Oregon",59547
41045,0500000US41045,"Malheur County, Oregon",44362
41047,0500000US41047,"Marion County, Oregon",61817
41049,0500000US41049,"Morrow County, Oregon",56572
41051,0500000US41051,"Multnomah County, Oregon",71425
41053,0500000US41053,"Polk County, Oregon",65665
41055,0500000US41055,"Sherman County, Oregon",51472
41057,0500000US41057,"Tillamook County, Oregon",54268
41059,0500000US41059,"Umatilla County, Oregon",57973
41061,0500000US41061,"Union County, Oregon",53940
41063,0500000US41063,"Wallowa County, Oregon",53423
41065,0500000US41065,"Wasco County, Oregon",54725
41067,0500000US41067,"Washington County, Oregon",86626
41069,0500000US41069,"Wheeler County, Oregon",45354
41071,0500000US41071,"Yamhill County, Oregon",67296
42001,0500000US42001,"Adams County, Pennsylvania",68411
42003,0500000US42003,"Allegheny County, Pennsylvania",62320
42005,0500000US42005,"Armstrong County, Pennsylvania",53545
42007,0500000US42007,"Beaver County, Pennsylvania",59014
42009,0500000US42009,"Bedford County, Pennsylvania",51531
42011,0500000US42011,"Berks County, Pennsylvania",66154
42013,0500000US42013,"Blair County, Pennsylvania",50856
42015,0500000US42015,"Bradford County, Pennsylvania",52375
42017,0500000US42017,"Bucks County, Pennsylvania",93181
42019,0500000US42019,"Butler County, Pennsylvania",72642
42021,0500000US42021,"Cambria County, Pennsylvania",47644
42023,0500000US42023,"Cameron County, Pennsylvania",40342
42025,0500000US42025,"Carbon County, Pennsylvania",57601
42027,0500000US42027,"Centre County, Pennsylvania",61921
42029,0500000US42029,"Chester County, Pennsylvania",104161
42031,0500000US42031,"Clarion County, Pennsylvania",49695
42033,0500000US42033,"Clearfield County, Pennsylvania",50150
42035,0500000US42035,"Clinton County, Pennsylvania",51145
42037,0500000US42037,"Columbia County, Pennsylvania",52219
42039,0500000US42039,"Crawford County, Pennsylvania",51919
42041,0500000US42041,"Cumberland County, Pennsylvania",71979
42043,0500000US42043,"Dauphin County, Pennsylvania",63123
42045,0500000US42045,"Delaware County, Pennsylvania",76238
42047,0500000US42047,"Elk County, Pennsylvania",54961
42049,0500000US42049,"Erie County, Pennsylvania",52863
42051,0500000US42051,"Fayette County, Pennsylvania",49075
42053,0500000US42053,"Forest County, Pennsylvania",41225
42055,0500000US42055,"Franklin County, Pennsylvania",63420
42057,0500000US42057,"Fulton County, Pennsylvania",55424
42059,0500000US42059,"Greene County, Pennsylvania",55993
42061,0500000US42061,"Huntingdon County, Pennsylvania",53597
42063,0500000US42063,"Indiana County, Pennsylvania",49270
42065,0500000US42065,"Jefferson County, Pennsylvania",49604
42067,0500000US42067,"Juniata County, Pennsylvania",53502
42069,0500000US42069,"Lackawanna County, Pennsylvania",54064
42071,0500000US42071,"Lancaster County, Pennsylvania",69588
42073,0500000US42073,"Lawrence County, Pennsylvania",50080
42075,0500000US42075,"Lebanon County, Pennsylvania",61632
42077,0500000US42077,"Lehigh County, Pennsylvania",66214
42079,0500000US42079,"Luzerne County, Pennsylvania",53194
42081,0500000US42081,"Lycoming County, Pennsylvania",54906
42083,0500000US42083,"McKean County, Pennsylvania",49240
42085,0500000US42085,"Mercer County, Pennsylvania",50529
42087,0500000US42087,"Mifflin County, Pennsylvania",52641
42089,0500000US42089,"Monroe County, Pennsylvania",68734
42091,0500000US42091,"Montgomery County, Pennsylvania",93518
42093,0500000US42093,"Montour County, Pennsylvania",59915
42095,0500000US42095,"Northampton County, Pennsylvania",73088
42097,0500000US42097,"Northumberland County, Pennsylvania",49273
42099,0500000US42099,"Perry County, Pennsylvania",70660
42101,0500000US42101,"Philadelphia County, Pennsylvania",49127
42103,0500000US42103,"Pike County, Pennsylvania",67495
42105,0500000US42105,"Potter County, Pennsylvania",47696
42107,0500000US42107,"Schuylkill County, Pennsylvania",53703
42109,0500000US42109,"Snyder County, Pennsylvania",60227
42111,0500000US42111,"Somerset County, Pennsylvania",51255
42113,0500000US42113,"Sullivan County, Pennsylvania",49830
42115,0500000US42115,"Susquehanna County, Pennsylvania",55788
42117,0500000US42117,"Tioga County, Pennsylvania",51838
42119,0500000US42119,"Union County, Pennsylvania",56824
42121,0500000US42121,"Venango County, Pennsylvania",51405
42123,0500000US42123,"Warren County, Pennsylvania",52034
42125,0500000US42125,"Washington County, Pennsylvania",65478
42127,0500000US42127,"Wayne County, Pennsylvania",55572
42129,0500000US42129,"Westmoreland County, Pennsylvania",61398
42131,0500000US42131,"Wyoming County, Pennsylvania",60075
42133,0500000US42133,"York County, Pennsylvania",68940
44001,0500000US44001,"Bristol County, Rhode Island",85413
44003,0500000US44003,"Kent County, Rhode Island",75857
44005,0500000US44005,"Newport County, Rhode Island",84282
44007,0500000US44007,"Providence County, Rhode Island",62323
44009,0500000US44009,"Washington County, Rhode Island",86970
45001,0500000US45001,"Abbeville County, South Carolina",43090
45003,0500000US45003,"Aiken County, South Carolina",53385
45005,0500000US45005,"Allendale County, South Carolina",26074
45007,0500000US45007,"Anderson County, South Carolina",53598
45009,0500000US45009,"Bamberg County, South Carolina",42830
45011,0500000US45011,"Barnwell County, South Carolina",37572
45013,0500000US45013,"Beaufort County, South Carolina",71430
45015,0500000US45015,"Berkeley County, South Carolina",65443
45017,0500000US45017,"Calhoun County, South Carolina",49844
45019,0500000US45019,"Charleston County, South Carolina",67182
45021,0500000US45021,"Cherokee County, South Carolina",37787
45023,0500000US45023,"Chester County, South Carolina",43985
45025,0500000US45025,"Chesterfield County, South Carolina",41937
45027,0500000US45027,"Clarendon County, South Carolina",43881
45029,0500000US45029,"Colleton County, South Carolina",36748
45031,0500000US45031,"Darlington County, South Carolina",37141
45033,0500000US45033,"Dillon County, South Carolina",36429
45035,0500000US45035,"Dorchester County, South Carolina",63501
45037,0500000US45037,"Edgefield County, South Carolina",52491
45039,0500000US45039,"Fairfield County, South Carolina",43861
45041,0500000US45041,"Florence County, South Carolina",49645
45043,0500000US45043,"Georgetown County, South Carolina",52488
45045,0500000US45045,"Greenville County, South Carolina",62422
45047,0500000US45047,"Greenwood County, South Carolina",41081
45049,0500000US45049,"Hampton County, South Carolina",38178
45051,0500000US45051,"Horry County, South Carolina",51570
45053,0500000US45053,"Jasper County, South Carolina",45924
45055,0500000US45055,"Kershaw County, South Carolina",53980
45057,0500000US45057,"Lancaster County, South Carolina",65421
45059,0500000US45059,"Laurens County, South Carolina",44374
45061,0500000US45061,"Lee County, South Carolina",32851
45063,0500000US45063,"Lexington County, South Carolina",62740
45065,0500000US45065,"McCormick County, South Carolina",47402
45067,0500000US45067,"Marion County, South Carolina",30791
45069,0500000US45069,"Marlboro County, South Carolina",31528
45071,0500000US45071,"Newberry County, South Carolina",46038
45073,0500000US45073,"Oconee County, South Carolina",49691
45075,0500000US45075,"Orangeburg County, South Carolina",36802
45077,0500000US45077,"Pickens County, South Carolina",51032
45079,0500000US45079,"Richland County, South Carolina",54441
45081,0500000US45081,"Saluda County, South Carolina",43410
45083,0500000US45083,"Spartanburg County, South Carolina",53757
45085,0500000US45085,"Sumter County, South Carolina",46570
45087,0500000US45087,"Union County, South Carolina",41117
45089,0500000US45089,"Williamsburg County, South Carolina",35681
45091,0500000US45091,"York County, South Carolina",68555
46003,0500000US46003,"Aurora County, South Dakota",65132
46005,0500000US46005,"Beadle County, South Dakota",53461
46007,0500000US46007,"Bennett County, South Dakota",41887
46009,0500000US46009,"Bon Homme County, South Dakota",50195
46011,0500000US46011,"Brookings County, South Dakota",57471
46013,0500000US46013,"Brown County, South Dakota",61816
46015,0500000US46015,"Brule County, South Dakota",57181
46017,0500000US46017,"Buffalo County, South Dakota",35000
46019,0500000US46019,"Butte County, South Dakota",49353
46021,0500000US46021,"Campbell County, South Dakota",54228
46023,0500000US46023,"Charles Mix County, South Dakota",52348
46025,0500000US46025,"Clark County, South Dakota",50709
46027,0500000US46027,"Clay County, South Dakota",51447
46029,0500000US46029,"Codington County, South Dakota",57885
46031,0500000US46031,"Corson County, South Dakota",36705
46033,0500000US46033,"Custer County, South Dakota",64556
46035,0500000US46035,"Davison County, South Dakota",48267
46037,0500000US46037,"Day County, South Dakota",46753
46039,0500000US46039,"Deuel County, South Dakota",67396
46041,0500000US46041,"Dewey County, South Dakota",45859
46043,0500000US46043,"Douglas County, South Dakota",61793
46045,0500000US46045,"Edmunds County, South Dakota",64896
46047,0500000US46047,"Fall River County, South Dakota",51383
46049,0500000US46049,"Faulk County, South Dakota",49423
46051,0500000US46051,"Grant County, South Dakota",65327
46053,0500000US46053,"Gregory County, South Dakota",44706
46055,0500000US46055,"Haakon County, South Dakota",40673
46057,0500000US46057,"Hamlin County, South Dakota",67626
46059,0500000US46059,"Hand County, South Dakota",58333
46061,0500000US46061,"Hanson County, South Dakota",63750
46063,0500000US46063,"Harding County, South Dakota",61111
46065,0500000US46065,"Hughes County, South Dakota",69575
46067,0500000US46067,"Hutchinson County, South Dakota",61290
46069,0500000US46069,"Hyde County, South Dakota",59844
46071,0500000US46071,"Jackson County, South Dakota",24549
46073,0500000US46073,"Jerauld County, South Dakota",49265
46075,0500000US46075,"Jones County, South Dakota",46688
46077,0500000US46077,"Kingsbury County, South Dakota",61316
46079,0500000US46079,"Lake County, South Dakota",63165
46081,0500000US46081,"Lawrence County, South Dakota",52146
46083,0500000US46083,"Lincoln County, South Dakota",84260
46085,0500000US46085,"Lyman County, South Dakota",54484
46087,0500000US46087,"McCook County, South Dakota",66208
46089,0500000US46089,"McPherson County, South Dakota",51379
46091,0500000US46091,"Marshall County, South Dakota",68056
46093,0500000US46093,"Meade County, South Dakota",62275
46095,0500000US46095,"Mellette County, South Dakota",33882
46097,0500000US46097,"Miner County, South Dakota",53135
46099,0500000US46099,"Minnehaha County, South Dakota",63699
46101,0500000US46101,"Moody County, South Dakota",61894
46102,0500000US46102,"Oglala Lakota County, South Dakota",31423
46103,0500000US46103,"Pennington County, South Dakota",58278
46105,0500000US46105,"Perkins County, South Dakota",61815
46107,0500000US46107,"Potter County, South Dakota",57120
46109,0500000US46109,"Roberts County, South Dakota",50877
46111,0500000US46111,"Sanborn County, South Dakota",55398
46115,0500000US46115,"Spink County, South Dakota",62125
46117,0500000US46117,"Stanley County, South Dakota",71602
46119,0500000US46119,"Sully County, South Dakota",60508
46121,0500000US46121,"Todd County, South Dakota",24102
46123,0500000US46123,"Tripp County, South Dakota",54054
46125,0500000US46125,"Turner County, South Dakota",63062
46127,0500000US46127,"Union County, South Dakota",74006
46129,0500000US46129,"Walworth County, South Dakota",51481
46135,0500000US46135,"Yankton County, South Dakota",61878
46137,0500000US46137,"Ziebach County, South Dakota",36615
47001,0500000US47001,"Anderson County, Tennessee",52338
47003,0500000US47003,"Bedford County, Tennessee",52973
47005,0500000US47005,"Benton County, Tennessee",39019
47007,0500000US47007,"Bledsoe County, Tennessee",49382
47009,0500000US47009,"Blount County, Tennessee",60301
47011,0500000US47011,"Bradley County, Tennessee",51872
47013,0500000US47013,"Campbell County, Tennessee",41769
47015,0500000US47015,"Cannon County, Tennessee",52518
47017,0500000US47017,"Carroll County, Tennessee",42877
47019,0500000US47019,"Carter County, Tennessee",40820
47021,0500000US47021,"Cheatham County, Tennessee",63988
47023,0500000US47023,"Chester County, Tennessee",53336
47025,0500000US47025,"Claiborne County, Tennessee",37954
47027,0500000US47027,"Clay County, Tennessee",32064
47029,0500000US47029,"Cocke County, Tennessee",38530
47031,0500000US47031,"Coffee County, Tennessee",51030
47033,0500000US47033,"Crockett County, Tennessee",47581
47035,0500000US47035,"Cumberland County, Tennessee",49423
47037,0500000US47037,"Davidson County, Tennessee",62515
47039,0500000US47039,"Decatur County, Tennessee",40389
47041,0500000US47041,"DeKalb County, Tennessee",44389
47043,0500000US47043,"Dickson County, Tennessee",57804
47045,0500000US47045,"Dyer County, Tennessee",45042
47047,0500000US47047,"Fayette County, Tennessee",63618
47049,0500000US47049,"Fentress County, Tennessee",40203
47051,0500000US47051,"Franklin County, Tennessee",47777
47053,0500000US47053,"Gibson County, Tennessee",45557
47055,0500000US47055,"Giles County, Tennessee",49815
47057,0500000US47057,"Grainger County, Tennessee",44703
47059,0500000US47059,"Greene County, Tennessee",43150
47061,0500000US47061,"Grundy County, Tennessee",43116
47063,0500000US47063,"Hamblen County, Tennessee",43151
47065,0500000US47065,"Hamilton County, Tennessee",56606
47067,0500000US47067,"Hancock County, Tennessee",28234
47069,0500000US47069,"Hardeman County, Tennessee",39636
47071,0500000US47071,"Hardin County, Tennessee",42285
47073,0500000US47073,"Hawkins County, Tennessee",45318
47075,0500000US47075,"Haywood County, Tennessee",38994
47077,0500000US47077,"Henderson County, Tennessee",44534
47079,0500000US47079,"Henry County, Tennessee",41037
47081,0500000US47081,"Hickman County, Tennessee",47457
47083,0500000US47083,"Houston County, Tennessee",43521
47085,0500000US47085,"Humphreys County, Tennessee",48411
47087,0500000US47087,"Jackson County, Tennessee",35880
47089,0500000US47089,"Jefferson County, Tennessee",51899
47091,0500000US47091,"Johnson County, Tennessee",38090
47093,0500000US47093,"Knox County, Tennessee",59250
47095,0500000US47095,"Lake County, Tennessee",34230
47097,0500000US47097,"Lauderdale County, Tennessee",41905
47099,0500000US47099,"Lawrence County, Tennessee",43734
47101,0500000US47101,"Lewis County, Tennessee",36977
47103,0500000US47103,"Lincoln County, Tennessee",53923
47105,0500000US47105,"Loudon County, Tennessee",61664
47107,0500000US47107,"McMinn County, Tennessee",46872
47109,0500000US47109,"McNairy County, Tennessee",40327
47111,0500000US47111,"Macon County, Tennessee",38080
47113,0500000US47113,"Madison County, Tennessee",48396
47115,0500000US47115,"Marion County, Tennessee",50059
47117,0500000US47117,"Marshall County, Tennessee",55299
47119,0500000US47119,"Maury County, Tennessee",60567
47121,0500000US47121,"Meigs County, Tennessee",50733
47123,0500000US47123,"Monroe County, Tennessee",45576
47125,0500000US47125,"Montgomery County, Tennessee",60878
47127,0500000US47127,"Moore County, Tennessee",63762
47129,0500000US47129,"Morgan County, Tennessee",41701
47131,0500000US47131,"Obion County, Tennessee",39985
47133,0500000US47133,"Overton County, Tennessee",36478
47135,0500000US47135,"Perry County, Tennessee",48716
47137,0500000US47137,"Pickett County, Tennessee",43125
47139,0500000US47139,"Polk County, Tennessee",45326
47141,0500000US47141,"Putnam County, Tennessee",45160
47143,0500000US47143,"Rhea County, Tennessee",46096
47145,0500000US47145,"Roane County, Tennessee",55578
47147,0500000US47147,"Robertson County, Tennessee",66088
47149,0500000US47149,"Rutherford County, Tennessee",68718
47151,0500000US47151,"Scott County, Tennessee",37135
47153,0500000US47153,"Sequatchie County, Tennessee",44217
47155,0500000US47155,"Sevier County, Tennessee",51734
47157,0500000US47157,"Shelby County, Tennessee",52092
47159,0500000US47159,"Smith County, Tennessee",48611
47161,0500000US47161,"Stewart County, Tennessee",49537
47163,0500000US47163,"Sullivan County, Tennessee",47438
47165,0500000US47165,"Sumner County, Tennessee",69878
47167,0500000US47167,"Tipton County, Tennessee",62474
47169,0500000US47169,"Trousdale County, Tennessee",56981
47171,0500000US47171,"Unicoi County, Tennessee",44526
47173,0500000US47173,"Union County, Tennessee",45143
47175,0500000US47175,"Van Buren County, Tennessee",47576
47177,0500000US47177,"Warren County, Tennessee",42668
47179,0500000US47179,"Washington County, Tennessee",48923
47181,0500000US47181,"Wayne County, Tennessee",42206
47183,0500000US47183,"Weakley County, Tennessee",41488
47185,0500000US47185,"White County, Tennessee",44282
47187,0500000US47187,"Williamson County, Tennessee",111196
47189,0500000US47189,"Wilson County, Tennessee",78962
48001,0500000US48001,"Anderson County, Texas",45847
48003,0500000US48003,"Andrews County, Texas",75147
48005,0500000US48005,"Angelina County, Texas",49684
48007,0500000US48007,"Aransas County, Texas",47924
48009,0500000US48009,"Archer County, Texas",63958
48011,0500000US48011,"Armstrong County, Texas",69386
48013,0500000US48013,"Atascosa County, Texas",59251
48015,0500000US48015,"Austin County, Texas",64468
48017,0500000US48017,"Bailey County, Texas",55038
48019,0500000US48019,"Bandera County, Texas",60361
48021,0500000US48021,"Bastrop County, Texas",71820
48023,0500000US48023,"Baylor County, Texas",40946
48025,0500000US48025,"Bee County, Texas",45287
48027,0500000US48027,"Bell County, Texas",54987
48029,0500000US48029,"Bexar County, Texas",58288
48031,0500000US48031,"Blanco County, Texas",70397
48033,0500000US48033,"Borden County, Texas",83281
48035,0500000US48035,"Bosque County, Texas",57337
48037,0500000US48037,"Bowie County, Texas",51796
48039,0500000US48039,"Brazoria County, Texas",83325
48041,0500000US48041,"Brazos County, Texas",50289
48043,0500000US48043,"Brewster County, Texas",45296
48045,0500000US48045,"Briscoe County, Texas",37875
48047,0500000US48047,"Brooks County, Texas",25058
48049,0500000US48049,"Brown County, Texas",49180
48051,0500000US48051,"Burleson County, Texas",60058
48053,0500000US48053,"Burnet County, Texas",59919
48055,0500000US48055,"Caldwell County, Texas",59846
48057,0500000US48057,"Calhoun County, Texas",57170
48059,0500000US48059,"Callahan County, Texas",51955
48061,0500000US48061,"Cameron County, Texas",41200
48063,0500000US48063,"Camp County, Texas",49539
48065,0500000US48065,"Carson County, Texas",74246
48067,0500000US48067,"Cass County, Texas",47539
48069,0500000US48069,"Castro County, Texas",49900
48071,0500000US48071,"Chambers County, Texas",95989
48073,0500000US48073,"Cherokee County, Texas",50199
48075,0500000US48075,"Childress County, Texas",43564
48077,0500000US48077,"Clay County, Texas",63125
48079,0500000US48079,"Cochran County, Texas",41000
48081,0500000US48081,"Coke County, Texas",45072
48083,0500000US48083,"Coleman County, Texas",46948
48085,0500000US48085,"Collin County, Texas",100541
48087,0500000US48087,"Collingsworth County, Texas",41202
48089,0500000US48089,"Colorado County, Texas",52663
48091,0500000US48091,"Comal County, Texas",80781
48093,0500000US48093,"Comanche County, Texas",54889
48095,0500000US48095,"Concho County, Texas",53333
48097,0500000US48097,"Cooke County, Texas",62733
48099,0500000US48099,"Coryell County, Texas",54712
48101,0500000US48101,"Cottle County, Texas",40250
48103,0500000US48103,"Crane County, Texas",54596
48105,0500000US48105,"Crockett County, Texas",46695
48107,0500000US48107,"Crosby County, Texas",42470
48109,0500000US48109,"Culberson County, Texas",34853
48111,0500000US48111,"Dallam County, Texas",58956
48113,0500000US48113,"Dallas County, Texas",61870
48115,0500000US48115,"Dawson County, Texas",40469
48117,0500000US48117,"Deaf Smith County, Texas",49790
48119,0500000US48119,"Delta County, Texas",49868
48121,0500000US48121,"Denton County, Texas",90354
48123,0500000US48123,"DeWitt County, Texas",53815
48125,0500000US48125,"Dickens County, Texas",41141
48127,0500000US48127,"Dimmit County, Texas",25996
48129,0500000US48129,"Donley County, Texas",51875
48131,0500000US48131,"Duval County, Texas",45349
48133,0500000US48133,"Eastland County, Texas",41559
48135,0500000US48135,"Ector County, Texas",63096
48137,0500000US48137,"Edwards County, Texas",40643
48139,0500000US48139,"Ellis County, Texas",79834
48141,0500000US48141,"El Paso County, Texas",48292
48143,0500000US48143,"Erath County, Texas",55383
48145,0500000US48145,"Falls County, Texas",36854
48147,0500000US48147,"Fannin County, Texas",57898
48149,0500000US48149,"Fayette County, Texas",62872
48151,0500000US48151,"Fisher County, Texas",52683
48153,0500000US48153,"Floyd County, Texas",52714
48155,0500000US48155,"Foard County, Texas",39306
48157,0500000US48157,"Fort Bend County, Texas",100189
48159,0500000US48159,"Franklin County, Texas",59632
48161,0500000US48161,"Freestone County, Texas",52232
48163,0500000US48163,"Frio County, Texas",48708
48165,0500000US48165,"Gaines County, Texas",62994
48167,0500000US48167,"Galveston County, Texas",74633
48169,0500000US48169,"Garza County, Texas",58938
48171,0500000US48171,"Gillespie County, Texas",61445
48173,0500000US48173,"Glasscock County, Texas",74375
48175,0500000US48175,"Goliad County, Texas",50000
48177,0500000US48177,"Gonzales County, Texas",58210
48179,0500000US48179,"Gray County, Texas",54679
48181,0500000US48181,"Grayson County, Texas",58296
48183,0500000US48183,"Gregg County, Texas",52027
48185,0500000US48185,"Grimes County, Texas",56086
48187,0500000US48187,"Guadalupe County, Texas",75774
48189,0500000US48189,"Hale County, Texas",47500
48191,0500000US48191,"Hall County, Texas",40197
48193,0500000US48193,"Hamilton County, Texas",46893
48195,0500000US48195,"Hansford County, Texas",46507
48197,0500000US48197,"Hardeman County, Texas",47188
48199,0500000US48199,"Hardin County, Texas",61221
48201,0500000US48201,"Harris County, Texas",63022
48203,0500000US48203,"Harrison County, Texas",54234
48205,0500000US48205,"Hartley County, Texas",53722
48207,0500000US48207,"Haskell County, Texas",48955
48209,0500000US48209,"Hays County, Texas",68724
48211,0500000US48211,"Hemphill County, Texas",59605
48213,0500000US48213,"Henderson County, Texas",49469
48215,0500000US48215,"Hidalgo County, Texas",41846
48217,0500000US48217,"Hill County, Texas",55615
48219,0500000US48219,"Hockley County, Texas",47010
48221,0500000US48221,"Hood County, Texas",71253
48223,0500000US48223,"Hopkins County, Texas",54600
48225,0500000US48225,"Houston County, Texas",40838
48227,0500000US48227,"Howard County, Texas",57761
48229,0500000US48229,"Hudspeth County, Texas",31505
48231,0500000US48231,"Hunt County, Texas",57467
48233,0500000US48233,"Hutchinson County, Texas",57921
48235,0500000US48235,"Irion County, Texas",53778
48237,0500000US48237,"Jack County, Texas",54087
48239,0500000US48239,"Jackson County, Texas",58243
48241,0500000US48241,"Jasper County, Texas",42756
48243,0500000US48243,"Jeff Davis County, Texas",-
48245,0500000US48245,"Jefferson County, Texas",50840
48247,0500000US48247,"Jim Hogg County, Texas",35736
48249,0500000US48249,"Jim Wells County, Texas",45857
48251,0500000US48251,"Johnson County, Texas",65311
48253,0500000US48253,"Jones County, Texas",52471
48255,0500000US48255,"Karnes County, Texas",52896
48257,0500000US48257,"Kaufman County, Texas",72179
48259,0500000US48259,"Kendall County, Texas",98692
48261,0500000US48261,"Kenedy County, Texas",40083
48263,0500000US48263,"Kent County, Texas",61706
48265,0500000US48265,"Kerr County, Texas",57196
48267,0500000US48267,"Kimble County, Texas",46602
48269,0500000US48269,"King County, Texas",39286
48271,0500000US48271,"Kinney County, Texas",39972
48273,0500000US48273,"Kleberg County, Texas",47301
48275,0500000US48275,"Knox County, Texas",50719
48277,0500000US48277,"Lamar County, Texas",48036
48279,0500000US48279,"Lamb County, Texas",44935
48281,0500000US48281,"Lampasas County, Texas",64808
48283,0500000US48283,"La Salle County, Texas",47162
48285,0500000US48285,"Lavaca County, Texas",54211
48287,0500000US48287,"Lee County, Texas",56696
48289,0500000US48289,"Leon County, Texas",43392
48291,0500000US48291,"Liberty County, Texas",50917
48293,0500000US48293,"Limestone County, Texas",45781
48295,0500000US48295,"Lipscomb County, Texas",63182
48297,0500000US48297,"Live Oak County, Texas",50212
48299,0500000US48299,"Llano County, Texas",58941
48301,0500000US48301,"Loving County, Texas",44076
48303,0500000US48303,"Lubbock County, Texas",53425
48305,0500000US48305,"Lynn County, Texas",46163
48307,0500000US48307,"McCulloch County, Texas",48618
48309,0500000US48309,"McLennan County, Texas",50210
48311,0500000US48311,"McMullen County, Texas",67386
48313,0500000US48313,"Madison County, Texas",60499
48315,0500000US48315,"Marion County, Texas",39093
48317,0500000US48317,"Martin County, Texas",70000
48319,0500000US48319,"Mason County, Texas",61434
48321,0500000US48321,"Matagorda County, Texas",48733
48323,0500000US48323,"Maverick County, Texas",41385
48325,0500000US48325,"Medina County, Texas",62701
48327,0500000US48327,"Menard County, Texas",43826
48329,0500000US48329,"Midland County, Texas",83217
48331,0500000US48331,"Milam County, Texas",48253
48333,0500000US48333,"Mills County, Texas",50198
48335,0500000US48335,"Mitchell County, Texas",44939
48337,0500000US48337,"Montague County, Texas",57511
48339,0500000US48339,"Montgomery County, Texas",83274
48341,0500000US48341,"Moore County, Texas",53967
48343,0500000US48343,"Morris County, Texas",43995
48345,0500000US48345,"Motley County, Texas",45417
48347,0500000US48347,"Nacogdoches County, Texas",44507
48349,0500000US48349,"Navarro County, Texas",47574
48351,0500000US48351,"Newton County, Texas",40690
48353,0500000US48353,"Nolan County, Texas",43692
48355,0500000US48355,"Nueces County, Texas",56784
48357,0500000US48357,"Ochiltree County, Texas",53431
48359,0500000US48359,"Oldham County, Texas",64250
48361,0500000US48361,"Orange County, Texas",63488
48363,0500000US48363,"Palo Pinto County, Texas",55986
48365,0500000US48365,"Panola County, Texas",51297
48367,0500000US48367,"Parker County, Texas",84189
48369,0500000US48369,"Parmer County, Texas",58558
48371,0500000US48371,"Pecos County, Texas",53879
48373,0500000US48373,"Polk County, Texas",50351
48375,0500000US48375,"Potter County, Texas",43652
48377,0500000US48377,"Presidio County, Texas",22716
48379,0500000US48379,"Rains County, Texas",52612
48381,0500000US48381,"Randall County, Texas",68186
48383,0500000US48383,"Reagan County, Texas",61659
48385,0500000US48385,"Real County, Texas",38659
48387,0500000US48387,"Red River County, Texas",37135
48389,0500000US48389,"Reeves County, Texas",61543
48391,0500000US48391,"Refugio County, Texas",51054
48393,0500000US48393,"Roberts County, Texas",61964
48395,0500000US48395,"Robertson County, Texas",53823
48397,0500000US48397,"Rockwall County, Texas",105956
48399,0500000US48399,"Runnels County, Texas",48489
48401,0500000US48401,"Rusk County, Texas",56223
48403,0500000US48403,"Sabine County, Texas",38917
48405,0500000US48405,"San Augustine County, Texas",41568
48407,0500000US48407,"San Jacinto County, Texas",44566
48409,0500000US48409,"San Patricio County, Texas",56111
48411,0500000US48411,"San Saba County, Texas",45169
48413,0500000US48413,"Schleicher County, Texas",45250
48415,0500000US48415,"Scurry County, Texas",50277
48417,0500000US48417,"Shackelford County, Texas",48212
48419,0500000US48419,"Shelby County, Texas",41170
48421,0500000US48421,"Sherman County, Texas",57130
48423,0500000US48423,"Smith County, Texas",59450
48425,0500000US48425,"Somervell County, Texas",64394
48427,0500000US48427,"Starr County, Texas",30931
48429,0500000US48429,"Stephens County, Texas",44940
48431,0500000US48431,"Sterling County, Texas",53194
